0.000000000000000000e+00,1.235005678448841508e-02,9.993090093679591474e-03,2.133955551958315044e-02,1.531550587998902792e-02,1.788137216945502248e-02,1.822759773698105767e-02,2.269631739973367729e-02,2.435713800707227719e-02,2.669315479916973058e-02,2.738976938593107660e-02,2.463851397251624539e-02,2.511251676306353389e-02,2.579295609238877254e-02,2.671516141757236673e-02,2.232621936784464842e-02,2.785907391188023607e-02,3.335585950592114685e-02,2.297211747577829200e-02,3.204783951949324861e-02,2.393114815683613020e-02,2.372193396407841492e-02,2.870200114515512879e-02,2.427419958759533328e-02,2.620088388226887027e-02,2.124221250703656541e-02,2.785007595838379785e-02,2.073496667564909274e-02,2.469922460677453566e-02,2.461419639236398990e-02,2.386538647272139560e-02,2.704195144278444610e-02,2.549097111216437617e-02,3.039130793445907544e-02,2.998091318678771516e-02,2.563818400686282070e-02,2.580758034779904661e-02,2.347777217857066265e-02,2.881765838521222270e-02,3.024521644063005513e-02,3.417183470949013147e-02,2.608329160712590314e-02,2.697089171160646850e-02,2.821976065380846915e-02,2.625900664761314160e-02,2.875446797250484285e-02,3.272390703715051530e-02,2.547198449192894162e-02,3.039980913919043334e-02,3.056989439918332205e-02,2.889322231198235627e-02,2.939730552787532536e-02,2.804204187971896800e-02
1.235005678448841508e-02,0.000000000000000000e+00,1.065976467771553339e-02,1.217885275575847359e-02,1.395020640676221738e-02,2.470225078931326257e-02,1.905670576371928243e-02,1.828724375344561309e-02,1.773119093446777830e-02,2.445568795770820814e-02,2.310139229100151986e-02,1.892373130235643769e-02,1.997741716368893472e-02,1.897326325358282550e-02,2.078328119875811827e-02,1.814248228920535208e-02,2.736382886926048627e-02,2.408095541247297355e-02,2.895898188380563801e-02,2.903539200142189747e-02,3.296231818891422888e-02,2.119392887242461596e-02,3.273250633105764112e-02,2.095273050551809194e-02,3.322519359416232360e-02,2.151261525752053844e-02,2.635104559762305176e-02,2.529782681658441015e-02,2.609963620836792952e-02,2.443748436447936573e-02,2.684976783862344160e-02,2.527995220239283303e-02,2.373876727294334243e-02,3.250299194444930539e-02,3.429888510978519600e-02,2.467815272394814283e-02,2.934266765059504942e-02,2.832503946021467864e-02,2.574764702676023490e-02,3.087638521286080809e-02,3.194723445106163739e-02,2.808143358306868995e-02,2.628286152981368015e-02,2.527471181847219805e-02,2.823545455050357339e-02,2.493389762864193018e-02,3.307904708798752036e-02,2.834755467033839987e-02,3.009328484360530853e-02,2.930180743447857727e-02,3.359298060133740493e-02,3.050621081937690549e-02,2.914380787507699425e-02
9.993090093679591474e-03,1.065976467771553339e-02,0.000000000000000000e+00,1.630654912998786427e-02,1.407190668639651809e-02,1.909360750970083911e-02,1.194497124222832982e-02,1.668974105305370131e-02,2.476681114641560502e-02,2.108666659042314137e-02,2.483244947540250852e-02,2.553462563340797020e-02,2.223187482989795460e-02,2.040830654769099431e-02,2.678896650352975695e-02,2.517979923185971816e-02,2.550645208679713435e-02,2.956392657124830639e-02,2.712461212943414676e-02,3.214354022764949470e-02,2.345138672289643136e-02,1.926084591252029757e-02,2.650393597180442096e-02,2.320783034856923818e-02,3.000065436915014955e-02,2.171269275094467668e-02,2.385217583936593763e-02,2.213208405902883022e-02,2.591669665291243541e-02,2.761337108214284575e-02,2.301587180586705736e-02,2.638232112899442303e-02,2.186519767991121008e-02,2.925168006736360640e-02,3.049171335762725782e-02,2.563151024964008609e-02,3.213671578808131868e-02,2.825845276828134467e-02,2.970913157010892161e-02,2.848424077089723241e-02,3.235939734033956711e-02,2.718997147228397263e-02,2.867419374212955285e-02,3.261651904233544425e-02,2.862414822177757404e-02,2.699855592842124660e-02,2.913158990664350620e-02,3.120575316655089387e-02,3.136334030339820583e-02,3.145386421885824207e-02,3.371171893578246009e-02,3.571610632642206740e-02,3.095871098325723991e-02
2.133955551958315044e-02,1.217885275575847359e-02,1.630654912998786427e-02,0.000000000000000000e+00,2.850170114424384338e-02,2.787185468261137861e-02,2.490202976828422010e-02,1.743891089089464122e-02,1.158025473791511085e-02,1.594370150102214501e-02,1.831499448634551705e-02,2.375722197206456276e-02,2.134143966092864539e-02,2.423511346405341979e-02,2.785932401288105514e-02,2.423947052532540031e-02,2.691842349561560446e-02,2.638943890011073712e-02,2.587695486836165751e-02,2.731474872939621337e-02,3.079811659327653245e-02,2.448586788130520733e-02,2.663174527310386078e-02,2.317146116670602482e-02,2.647336483700037449e-02,2.408452627346362174e-02,2.956984246920479550e-02,2.272280072625241024e-02,2.757915659178825085e-02,2.388739855612764112e-02,2.513315830746592691e-02,2.576404481070886446e-02,2.925292630825716486e-02,2.870412791183254986e-02,2.703662452048296444e-02,2.699632497594460848e-02,2.519901658115689114e-02,2.598064385772769214e-02,2.549370029910749680e-02,2.667203183626836935e-02,3.110166399223074710e-02,2.889439698226813416e-02,2.937357959839148949e-02,2.227363637875360430e-02,2.623901450201852892e-02,2.528296917660738732e-02,2.879582017368196092e-02,2.600337223290367580e-02,3.029942222083877035e-02,2.619422262718110184e-02,3.465412961121017155e-02,3.056058118723977216e-02,2.941812369037098002e-02
1.531550587998902792e-02,1.395020640676221738e-02,1.407190668639651809e-02,2.850170114424384338e-02,0.000000000000000000e+00,1.199185992643097762e-02,1.373063654015777187e-02,1.883904337520849945e-02,2.748273952348730814e-02,2.966657488380959259e-02,2.751907750188452295e-02,2.160018121098961422e-02,2.228619196953830761e-02,1.810794792266961703e-02,2.845644180442476884e-02,2.282578824740543952e-02,2.767851885151079161e-02,2.666830378345957583e-02,1.921389488836341281e-02,3.123498130786286214e-02,2.265125041761625879e-02,1.874703200130812750e-02,2.879867354282130559e-02,2.285217213572061923e-02,2.558914347542712991e-02,2.175439338401876505e-02,2.909217603319329618e-02,2.591352423052763199e-02,2.409611030803970183e-02,3.256917011251586613e-02,2.555879144869967201e-02,2.622432804034922557e-02,2.562531119413930317e-02,3.169794803354121504e-02,3.002359203653961681e-02,2.432170775085768302e-02,2.966969221155796310e-02,2.871717143030732416e-02,3.352526565036569040e-02,3.019174824661389686e-02,3.067993468441368790e-02,3.141933069236986509e-02,3.063756223243893628e-02,2.481998471251869662e-02,3.108293470534313763e-02,2.901879694856265846e-02,2.977009693754632813e-02,2.400505804652480410e-02,2.654855258889286806e-02,3.116699313280569053e-02,2.934189101801906729e-02,2.867327585151489833e-02,3.198313774863467684e-02
1.788137216945502248e-02,2.470225078931326257e-02,1.909360750970083911e-02,2.787185468261137861e-02,1.199185992643097762e-02,0.000000000000000000e+00,1.939669084460946338e-02,2.395253865730220116e-02,2.649752102208064591e-02,2.407145417492823763e-02,2.826089872717026108e-02,2.133186054009451188e-02,1.815221962162819058e-02,2.095462470829625307e-02,2.764088530979249766e-02,2.085138200772083256e-02,2.644368858179640264e-02,3.043249566701291750e-02,2.508665999655139769e-02,2.854570777312301008e-02,2.920194734451009300e-02,2.550563498418364355e-02,2.821451129675033725e-02,2.679250246234344754e-02,2.602351792747944342e-02,2.661663405303319949e-02,3.013519345628452167e-02,2.551842975907418071e-02,2.837133303691396352e-02,2.987574339019736375e-02,2.740393933505606144e-02,3.150483744164684491e-02,2.797165677182385582e-02,3.316948431032408495e-02,2.574371960610974744e-02,3.044113609981976762e-02,3.212632531897745974e-02,2.921686149540953306e-02,2.651133077321136261e-02,2.640217270986117137e-02,3.309378091639277736e-02,2.621264776168286126e-02,2.678673630368086020e-02,2.502204072534401635e-02,2.706176816320802689e-02,2.706101699470062072e-02,2.671817903601958824e-02,2.824697489666997893e-02,2.618236383141702567e-02,2.958545647951430282e-02,3.078081287446874162e-02,2.718706224555480361e-02,2.885071463066885347e-02
1.822759773698105767e-02,1.905670576371928243e-02,1.194497124222832982e-02,2.490202976828422010e-02,1.373063654015777187e-02,1.939669084460946338e-02,0.000000000000000000e+00,1.508183462959654907e-02,2.765073160720868395e-02,1.837357709285472596e-02,2.162630236125188607e-02,2.237877503220944003e-02,2.806330335513949198e-02,2.476041300064356701e-02,2.685273438113792294e-02,2.377576338111134918e-02,3.066936923326364986e-02,2.640365634760334645e-02,2.457578676404038875e-02,3.067112253697022034e-02,2.481614476420330659e-02,1.999053280429520865e-02,2.804516216654287172e-02,2.076105897264382896e-02,3.195583897018616087e-02,2.322069563932337502e-02,2.952031796552190626e-02,2.494718849088897392e-02,2.928198511781969840e-02,2.953787469901908436e-02,2.728745064263824946e-02,2.869749584199231263e-02,1.885941466943850606e-02,2.574520097276850397e-02,3.014196790537366707e-02,2.245105788155138046e-02,2.225103753281424887e-02,2.793873975394127462e-02,2.493328661986165401e-02,2.550688322388205628e-02,2.793357471672894971e-02,2.330550037462724919e-02,2.658673681805735767e-02,2.550819831905315818e-02,2.807945245621079958e-02,2.810272462378255245e-02,2.579280693385546316e-02,2.800325879625317760e-02,3.102821254719758878e-02,3.165136048829916837e-02,2.869772685330648082e-02,2.634379951688166008e-02,2.900136147575034171e-02
2.269631739973367729e-02,1.828724375344561309e-02,1.668974105305370131e-02,1.743891089089464122e-02,1.883904337520849945e-02,2.395253865730220116e-02,1.508183462959654907e-02,0.000000000000000000e+00,1.494637131168720726e-02,1.681170183962614126e-02,2.263764819724137581e-02,2.171789407555394652e-02,2.328117342921207783e-02,2.205344394211990883e-02,2.522102631287169092e-02,2.182483392208810907e-02,2.632542427858475254e-02,2.661846261847069031e-02,2.707693685135442382e-02,3.002222963193409977e-02,2.748663958463928858e-02,2.335618488496054093e-02,3.196774869692729087e-02,2.043972472555036224e-02,2.939747991693865067e-02,3.137231098022175840e-02,3.013248446966312541e-02,2.966860882481902814e-02,2.927751490095199804e-02,2.805987949747400234e-02,2.607872877780924303e-02,2.557013897190766466e-02,2.685167966348077015e-02,2.815065104572948493e-02,2.544065582972391409e-02,2.866233396720017923e-02,2.479294177212336761e-02,2.827353373728990274e-02,2.527046413682862078e-02,2.741217778539116467e-02,2.572648878553973617e-02,2.874656624543172473e-02,2.787318668345173042e-02,2.437725750325396568e-02,3.044194770050805479e-02,3.026811283701098462e-02,2.832277288394511108e-02,2.628171624197704268e-02,3.181064147468012915e-02,3.228378593040756583e-02,2.852606118897564602e-02,2.732300704485269086e-02,2.677175098980603615e-02
2.435713800707227719e-02,1.773119093446777830e-02,2.476681114641560502e-02,1.158025473791511085e-02,2.748273952348730814e-02,2.649752102208064591e-02,2.765073160720868395e-02,1.494637131168720726e-02,0.000000000000000000e+00,1.668772521484346641e-02,2.118507222888850461e-02,2.199371733803267073e-02,1.915090467566483642e-02,2.176282817892985846e-02,2.469834173558698581e-02,2.058973685559304864e-02,2.419200644120486285e-02,2.249836688401833998e-02,2.704336847420914583e-02,2.749465735365931585e-02,2.953536093343759120e-02,2.549784828765323808e-02,2.431407321908050576e-02,2.531071240137017231e-02,2.550065332174230454e-02,2.761315722903107464e-02,2.453530298990029210e-02,2.529815004056325950e-02,2.407198479066322006e-02,2.714491422250426764e-02,2.517293519713377156e-02,2.590952495300804376e-02,2.492678032483642073e-02,2.575922941725689030e-02,2.516521497866796436e-02,2.928333948086645627e-02,2.506750454717135076e-02,2.398268604503844825e-02,2.442855563489781945e-02,2.664422104455840129e-02,2.582451262395502739e-02,2.381682731971061090e-02,2.354277229345403885e-02,2.458561718695659662e-02,2.980831196891369633e-02,2.327362078269365128e-02,2.550006883020048895e-02,2.425805200057178090e-02,2.863716175035294076e-02,2.942361269569037166e-02,2.587049644594215103e-02,2.477288086170761905e-02,2.394045752644791483e-02
2.669315479916973058e-02,2.445568795770820814e-02,2.108666659042314137e-02,1.594370150102214501e-02,2.966657488380959259e-02,2.407145417492823763e-02,1.837357709285472596e-02,1.681170183962614126e-02,1.668772521484346641e-02,0.000000000000000000e+00,1.514929072282307151e-02,2.352272239176244131e-02,2.651118553428669783e-02,2.472628865222776737e-02,2.445862162839318454e-02,2.558177422952091079e-02,2.865724212797415155e-02,2.318575819019156811e-02,2.617046283770251350e-02,3.478059097929824678e-02,3.120297573828498608e-02,2.647557039104763907e-02,2.564507352994835343e-02,2.681061039423230166e-02,2.462388445099981948e-02,2.733610975255372152e-02,2.767681680872207881e-02,2.268791643596455854e-02,2.276466944511051915e-02,2.672712406632100565e-02,3.001753348296386237e-02,2.848813216734267725e-02,2.383859580082900789e-02,2.777227925916832263e-02,2.681179970556501688e-02,2.749363706726851153e-02,2.380164172576314588e-02,2.523644562152513662e-02,2.477115118513373987e-02,2.278895373452992715e-02,2.673819992362328271e-02,2.574093159560272848e-02,2.513057171536177414e-02,2.726346187224500464e-02,2.446392757889580619e-02,2.746996625906375847e-02,2.620159105794882606e-02,2.893438649725491030e-02,3.048943888076412201e-02,2.750886404122326184e-02,2.834098486816197249e-02,2.742475624149972452e-02,2.113994381896919239e-02
